date,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,news_count
2025-02-23,0.1109721000355325,0.185235045654209,0.0742629456186765,0.740502003188196,19.0
2025-02-24,0.1171507839872329,0.3263016631826758,0.2091508791954429,0.4645474603468621,27.0
2025-02-25,-0.2329910391542528,0.1470208085697739,0.3800118477240267,0.4729673445162152,119.0
2025-02-26,-0.2086793060007039,0.1263938884270222,0.3350731944277261,0.5385329211130738,96.0
2025-02-27,-0.1221474860304672,0.1725906005349794,0.2947380865654467,0.5326713096767076,76.0
2025-02-28,-0.210532355487834,0.1394955085016021,0.3500278639894362,0.5104766241405333,107.0
2025-03-01,-0.1134083678750971,0.1704126300918328,0.2838209979669299,0.545766371215672,43.0
2025-03-02,0.1508973940413017,0.2455864536621775,0.0946890596208758,0.6597244901521528,61.0
2025-03-03,0.1583036613202205,0.2736886973320334,0.1153850360118128,0.6109262707263783,135.0
2025-03-04,-0.0484825176186859,0.1800197349977679,0.2285022526164539,0.5914780079270713,80.0
2025-03-05,0.0268293200186579,0.2187058657307077,0.1918765457120497,0.589417596775535,74.0
2025-03-06,0.1530671884667956,0.2543949290799598,0.1013277406131641,0.6442773325575722,72.0
2025-03-07,0.0561845144694483,0.1837764211349039,0.1275919066654555,0.6886316719871239,149.0
2025-03-08,0.0133964172889326,0.184071337176097,0.1706749198871643,0.6452537373921206,43.0
2025-03-09,-0.1314089212100953,0.1425015835768797,0.273910504786975,0.5835879148746078,44.0
2025-03-10,-0.1252042926227053,0.1673171318074067,0.292521424430112,0.5401614466309548,75.0
2025-03-11,-0.070572695059299,0.1858639361500438,0.2564366312093428,0.5576994268827744,74.0
2025-03-12,0.0714487206320502,0.2348390749030852,0.163390354271035,0.6017705616364374,79.0
2025-03-13,-0.0018191317339306,0.1994500968240849,0.2012692285580155,0.5992806663979655,46.0
2025-03-14,0.0358900507965769,0.1922586675231846,0.1563686167266076,0.6513727219381298,52.0
2025-03-15,0.0150759533845952,0.1871480698032038,0.1720721164186086,0.6407798195523875,35.0
2025-03-16,-0.0228193259099498,0.120468216172109,0.1432875420820588,0.7362442398443818,24.0
2025-03-17,-0.1209185188513641,0.1676142675508009,0.2885327864021651,0.5438529517452576,76.0
2025-03-18,0.0338413629360729,0.2173354578117141,0.1834940948756411,0.5991704447078519,64.0
2025-03-19,0.2189886946477653,0.3591431028702679,0.1401544082225026,0.5007024965084651,68.0
2025-03-20,0.1496226512253857,0.3028163017705083,0.1531936505451225,0.5439900402552806,65.0
2025-03-21,0.0784939521596439,0.2724130096140544,0.1939190574544104,0.5336679224226926,74.0
2025-03-22,0.057246458320383,0.2097533187888404,0.1525068604684573,0.6377398132326755,47.0
2025-03-23,0.0526241726406356,0.2317590588594184,0.1791348862187827,0.5891060400754213,17.0
2025-03-24,0.3022823385583857,0.3533429362811148,0.051060597722729,0.5955964700939754,60.0
2025-03-25,0.2296116109006107,0.3215652510327728,0.0919536401321621,0.5864811113398326,95.0
2025-03-26,0.1304857165319845,0.2973768636700697,0.1668911471380852,0.5357319911941886,80.0
2025-03-27,0.054638239585596,0.2376491575822478,0.1830109179966518,0.5793399197644875,61.0
2025-03-28,-0.0727803809951021,0.191809409680738,0.2645897906758401,0.5436007920142314,73.0
2025-03-29,-0.1345560215836898,0.1575827386907556,0.2921387602744454,0.5502784957431934,22.0
2025-03-30,-0.2301293555647134,0.1748704469895788,0.4049998025542923,0.4201297598137032,21.0
2025-03-31,-0.0317507651416235,0.1619271824747556,0.1936779476163792,0.6443948723463109,64.0
2025-04-01,0.0506836477003685,0.1747358053897137,0.1240521576893452,0.7012120379670842,73.0
2025-04-02,0.1485821697485423,0.290827254374181,0.1422450846256387,0.5669276614132668,62.0
2025-04-03,-0.0914589561086715,0.1960806152479642,0.2875395713566357,0.5163798063345577,92.0
2025-04-04,-0.091316843078586,0.2309573935181425,0.3222742365967286,0.446768376093946,57.0
2025-04-05,0.1259351988776108,0.2423534433080537,0.1164182444304429,0.6412283086998237,37.0
2025-04-06,-0.010044696854382,0.2113745273431626,0.2214192241975447,0.5672062489590267,41.0
2025-04-07,-0.1889318396991237,0.1527913726192522,0.341723212318376,0.5054854145768951,94.0
2025-04-08,-0.1377164172736229,0.1920444774004863,0.3297608946741093,0.4781946252333,64.0
2025-04-09,-0.0409371772759848,0.1937018713532862,0.234639048629271,0.5716590745035898,88.0
2025-04-10,0.0741888796775669,0.2561791876762889,0.181990307998722,0.5618305050268553,69.0
2025-04-11,0.0546900077468969,0.2425613044676455,0.1878712967207486,0.5695673985576087,55.0
2025-04-12,0.1299622669706449,0.3208402867483742,0.1908780197777292,0.4882816953365417,51.0
2025-04-13,0.0680526742339134,0.2226142296567559,0.1545615554228425,0.6228242158144712,25.0
2025-04-14,0.0764579882088583,0.2476976089528761,0.1712396207440178,0.5810627751634456,32.0
2025-04-15,0.2638344617453633,0.3564014015566619,0.0925669398112986,0.5510316700903607,61.0
2025-04-16,0.018424403861607,0.2664322730595783,0.2480078691979712,0.4855598637486918,59.0
2025-04-17,-0.0095329912860066,0.2075221412815153,0.217055132567522,0.5754227269320719,62.0
2025-04-18,0.1763592194100575,0.3145606069093836,0.138201387499326,0.5472380088176578,56.0
2025-04-19,0.1916002845391631,0.2155031925615142,0.0239029080223511,0.7605938858845654,17.0
2025-04-20,0.0032726942639177,0.1837173840031027,0.180444689739185,0.6358379426722726,24.0
2025-04-21,0.2219810794383563,0.2973325773383732,0.0753514979000168,0.6273159220883692,54.0
2025-04-22,0.2425143560671824,0.3547839644431536,0.1122696083759711,0.5329464194364846,84.0
2025-04-23,0.2254689354200049,0.3778569226186456,0.1523879871986407,0.4697550928685814,56.0
2025-04-24,0.2174128078669309,0.3602825186215341,0.1428697107546031,0.4968477684631944,50.0
2025-04-25,0.2964183850012518,0.4079035591409617,0.1114851741397098,0.4806112672982586,74.0
2025-04-26,0.2011285780980769,0.2957260262272838,0.0945974481292069,0.6096765257211195,36.0
2025-04-27,0.2808860605092425,0.3473554671202835,0.066469406611041,0.5861751232296228,19.0
2025-04-28,0.1029759433083966,0.2545168239111994,0.1515408806028027,0.593942291066781,51.0
2025-04-29,0.2284810596870051,0.3235816877217047,0.0951006280346995,0.5813176861653725,63.0
2025-04-30,0.1263539500297138,0.2716066573070837,0.1452527072773698,0.5831406418891514,51.0
2025-05-01,0.187152636598166,0.2691621143292163,0.0820094777310503,0.6488284079856436,71.0
2025-05-02,0.2226760692273577,0.3122800153245528,0.0896039460971951,0.5981160311649243,75.0
2025-05-03,0.0800528284162283,0.1871659569442272,0.1071131285279989,0.7057209021665833,22.0
2025-05-04,0.2072060394659638,0.3189628580212593,0.1117568185552954,0.5692803271114826,25.0
2025-05-05,-0.045139577209514,0.2337654416219561,0.2789050188314702,0.4873295395647163,77.0
2025-05-06,0.0854641731581365,0.260917699401628,0.1754535262434914,0.5636287728438572,49.0
2025-05-07,0.2624123905076306,0.348422094089487,0.0860097035818563,0.5655681959311054,88.0
2025-05-08,0.1864020370807246,0.3215437095564932,0.1351416724757686,0.5433146181374283,118.0
2025-05-09,0.3657482404691669,0.4469548894583687,0.0812066489892019,0.471838465062799,91.0
2025-05-10,0.2775477846929182,0.3714014055828253,0.093853620889907,0.5347449642916521,48.0
2025-05-11,0.19128139336791,0.2552133992201451,0.063932005852235,0.6808545889727997,33.0
2025-05-12,0.1899177089838658,0.2928201100962647,0.1029024011123988,0.6042774850976164,59.0
2025-05-13,0.1365891615723204,0.2644278847831575,0.127838723210837,0.6077333876780946,68.0
2025-05-14,0.1708403146544168,0.2819588303912517,0.1111185157368349,0.6069226596764353,43.0
2025-05-15,0.1533078565348491,0.3375104908589963,0.1842026343241471,0.4782868726868872,54.0
2025-05-16,0.1890935195304119,0.2984650683408575,0.1093715488104455,0.5921633822648827,67.0
2025-05-17,0.1813122306205332,0.3816367304325104,0.2003244998119771,0.418038775101304,25.0
2025-05-18,0.0244327022561005,0.1590374029197153,0.1346047006636148,0.706357885506891,21.0
2025-05-19,0.1349168418742278,0.2686264272779226,0.1337095854036948,0.59766398877015,68.0
2025-05-20,0.3069293567511652,0.3561613919169065,0.0492320351657413,0.5946065765982937,84.0
2025-05-21,0.3535557893005067,0.4361244021815115,0.0825686128810048,0.481306981029255,112.0
2025-05-22,0.2798376362421549,0.3433042813790962,0.0634666451369412,0.5932290663709864,160.0
2025-05-23,0.145594584957226,0.2926824185997247,0.1470878336424987,0.5602297409024742,97.0
2025-05-24,-0.1013488168033158,0.1357616452363933,0.2371104620397091,0.6271278907703918,41.0
2025-05-25,-0.1001205815670964,0.1692499825014518,0.2693705640685482,0.5613794552448851,39.0
2025-05-26,0.1257739978257653,0.2483694429487683,0.1225954451230029,0.6290351149387831,43.0
2025-05-27,0.1000348984386649,0.2457619147518506,0.1457270163131857,0.6085110655525229,91.0
2025-05-28,0.0987803573961128,0.2521625711791009,0.153382213782988,0.5944552168224033,143.0
2025-05-29,0.1644790736580323,0.2915236221460422,0.1270445484880099,0.5814318305047432,101.0
2025-05-30,-0.0282612258368837,0.2004679741470941,0.2287291999839778,0.5708028275874399,84.0
2025-05-31,-0.0262356846956763,0.1972169934249505,0.2234526781206269,0.57933033398557,41.0
2025-06-01,0.0755749082658439,0.1927703500725329,0.1171954418066889,0.6900342111941427,40.0
2025-06-02,0.0574324214830994,0.2179293491076245,0.160496927624525,0.6215737223148693,86.0
2025-06-03,0.1624006963020927,0.2781542074151857,0.115753511113093,0.6060922799502001,86.0
2025-06-04,0.1753547145783093,0.3071755289313305,0.1318208143530211,0.5610036554869758,83.0
2025-06-05,0.0242779411394925,0.2207975907076615,0.196519649568169,0.5826827649240537,96.0
2025-06-06,0.0126705866447356,0.2345580448052042,0.2218874581604685,0.5435544912741609,73.0
2025-06-07,0.0462324684803289,0.1774604750204492,0.1312280065401203,0.6913115208629858,44.0
2025-06-08,0.2433006409685024,0.3329622292528963,0.0896615882843939,0.5773761875720488,36.0
2025-06-09,0.2526334085767822,0.3766276992422032,0.123994290665421,0.4993780083325389,77.0
2025-06-10,0.1468889112398028,0.288508891115586,0.1416199798757831,0.5698711331933737,75.0
2025-06-11,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-12,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-13,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-14,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-15,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-16,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-17,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-18,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-19,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-20,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-21,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-22,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-23,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-24,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-25,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-26,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-27,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-28,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-29,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-06-30,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-07-01,0.1280879494652413,0.3057916994419014,0.17770374997666,0.5165045524440837,57.0
2025-07-02,0.18122478686504,0.2809389343346692,0.0997141474696291,0.6193469145820161,121.0
2025-07-03,0.1876592789776623,0.2804414243563204,0.0927821453786581,0.6267764385084849,74.0
2025-07-04,0.312876249971469,0.4434647387674739,0.1305884887960048,0.4259467794289512,62.0
2025-07-05,0.1641412083990872,0.2155665705601374,0.0514253621610502,0.7330080692966779,48.0
2025-07-06,0.0881657407619059,0.2270444272551685,0.1388786864932626,0.6340768856927752,40.0
2025-07-07,0.1062890109569989,0.2248668252353289,0.1185778142783299,0.6565553589774541,129.0
2025-07-08,0.1640556447340973,0.257548904169228,0.0934932594351306,0.648957831887426,91.0
2025-07-09,0.3188206210747481,0.4126059510594895,0.0937853299847413,0.4936087139311336,62.0
2025-07-10,0.4584695551613414,0.5250873193834666,0.0666177642221252,0.4082949178546299,81.0
2025-07-11,0.2607161868410894,0.342468288982391,0.0817521021413016,0.5757796062808956,197.0
2025-07-12,0.2866166638165351,0.3725137041220742,0.085897040305539,0.5415892718479999,62.0
2025-07-13,0.16848891529177,0.2471199361995483,0.0786310209077782,0.6742490382166579,48.0
2025-07-14,0.2408284294905925,0.3330584634568183,0.0922300339662257,0.574711496785737,197.0
2025-07-15,0.1358617021582059,0.2916650899595791,0.1558033878013732,0.5525315197244767,155.0
2025-07-16,0.138017223186224,0.2712806080387014,0.1332633848524773,0.5954560071391903,92.0
2025-07-17,0.2302534441649913,0.3157037912681699,0.0854503471031785,0.5988458563884099,75.0
2025-07-18,0.2529457380050715,0.3422096595758389,0.0892639215707674,0.5685264180663606,71.0
2025-07-19,0.1548998833604855,0.2836684954818338,0.1287686121213482,0.5875628979410976,32.0
2025-07-20,0.2866314730935675,0.3523157235673245,0.065684250473757,0.5820000309716252,34.0
2025-07-21,0.1603348015314515,0.2850017863161423,0.1246669847846907,0.5903312291730852,85.0
2025-07-22,0.2002603119239211,0.3075999625465449,0.1073396506226238,0.585060383686248,85.0
2025-07-23,0.1032615419632444,0.2951122069731354,0.1918506650098909,0.513037132875373,60.0
2025-07-24,0.0287355263023934,0.2110701682878301,0.1823346419854367,0.6065951806512919,47.0
2025-07-25,0.0916019522212445,0.2411255833009878,0.1495236310797433,0.6093507947027683,75.0
2025-07-26,0.1720223507815689,0.3231193932958625,0.1510970425142934,0.5257835641051783,33.0
2025-07-27,0.0601287875790148,0.2028837719233706,0.1427549843443557,0.6543612411711365,40.0
2025-07-28,0.0995653733210284,0.2245400257856596,0.1249746524646312,0.6504853148532065,79.0
2025-07-29,0.0571597957412802,0.216672611933562,0.1595128161922818,0.623814575314041,62.0
2025-07-30,0.1161135227948024,0.2714202975904619,0.1553067747956595,0.5732729238130756,74.0
2025-07-31,0.2069668908547045,0.3240620102168935,0.117095119362189,0.5588428695037058,66.0
2025-08-01,-0.0112504916695448,0.207799813667169,0.2190503053367138,0.5731498810964135,65.0
2025-08-02,0.1169786575871209,0.2714286703719861,0.1544500127848651,0.5741213155496452,36.0
2025-08-03,-0.0075585906075813,0.1745662718511572,0.1821248624587386,0.6433088707442327,41.0
2025-08-04,0.3240245526567811,0.4091804449313453,0.0851558922745642,0.5056636708655528,42.0
2025-08-05,0.0986948153697588,0.2264671232155028,0.127772307845744,0.6457605846622523,47.0
2025-08-06,0.0404299211828676,0.2235611838046206,0.183131262621753,0.5933075548238951,73.0
2025-08-07,0.162049545081365,0.2723296903760025,0.1102801452946375,0.6173901629487151,57.0
2025-08-08,0.0886008320511251,0.2264856421861095,0.1378848101349844,0.6356295361251071,69.0
2025-08-09,0.1238040035227086,0.2707952428609133,0.1469912393382046,0.5822135281817216,41.0
2025-08-10,0.2254606036876794,0.2726441647391766,0.0471835610514972,0.6801722742966376,32.0
2025-08-11,0.1767511205185973,0.2832100447710781,0.1064589242524807,0.6103310314494939,63.0
2025-08-12,0.0572921319754194,0.2469323292785024,0.1896401973030829,0.5634274808847803,59.0
2025-08-13,0.1590492532920245,0.2862953136815396,0.127246060389515,0.5864586225927693,73.0
2025-08-14,0.1305241147224533,0.2530043138449181,0.1224801991224648,0.6245154894843518,166.0
2025-08-15,0.0275910917558882,0.247621929116252,0.2200308373603637,0.5323472407342184,101.0
2025-08-16,0.0642977316104071,0.2789028877343394,0.2146051561239322,0.5064919562520165,38.0
2025-08-17,0.1197571932803839,0.2553593166172504,0.1356021233368665,0.6090385688003153,40.0
2025-08-18,-0.0864674464206804,0.2279909458858045,0.314458392306485,0.4575506652507818,66.0
2025-08-19,-0.0390961442890605,0.2063614465578487,0.2454575908469092,0.5481809557161548,66.0
2025-08-20,0.0024894036046446,0.2025917929992692,0.2001023893946246,0.5973058103086197,73.0
2025-08-21,-0.0949191032304314,0.2155059626031863,0.3104250658336177,0.4740689709586532,57.0
2025-08-22,0.019565780647099,0.1955262840376235,0.1759605033905245,0.6285132132004947,80.0
2025-08-23,0.1494072804227471,0.3462338404729962,0.1968265600502491,0.4569396066878523,35.0
2025-08-24,0.1115279735456551,0.2543245451224427,0.1427965715767875,0.6028788874466573,31.0
2025-08-25,-0.003745122302978,0.1771517103172939,0.1808968326202719,0.6419514564897966,74.0
2025-08-26,-0.0161945675664088,0.2160784361445728,0.2322730037109816,0.5516485633218989,85.0
2025-08-27,0.0809011467092906,0.2842126803091132,0.2033115335998226,0.5124757928010749,83.0
2025-08-28,0.2631106766251226,0.3648633947759344,0.1017527181508117,0.5333838882741698,57.0
2025-08-29,0.0823802088520356,0.2457011991867884,0.1633209903347527,0.5909778134165597,84.0
2025-08-30,-0.0389834013849235,0.1401246846571826,0.1791080860421061,0.680767232062001,57.0
2025-08-31,0.020741185229836,0.2281018452097972,0.2073606599799611,0.564537500962615,33.0
2025-09-01,0.1520945300942222,0.2552181950063797,0.1031236649121575,0.6416581402500642,58.0
2025-09-02,0.2556572049136527,0.3635337534572251,0.1078765485435724,0.5285897049206224,66.0
2025-09-03,0.2219031817402761,0.342713519860551,0.1208103381202749,0.5364761501550674,53.0
2025-09-04,0.0822010345989838,0.23873872772092,0.1565376931219361,0.6047235746285878,80.0
2025-09-05,0.1265732357409638,0.2970966173493316,0.1705233816083678,0.532380007049987,71.0
2025-09-06,0.0658410750329494,0.1934450757529201,0.1276040007199706,0.678950919416444,29.0
2025-09-07,0.2155828384513204,0.2931344906206835,0.077551652169363,0.6293138723651116,22.0
2025-09-08,0.0530022955088711,0.2625263465212329,0.2095240510123617,0.5279495983439333,68.0
2025-09-09,0.1736606534583213,0.297847591901887,0.1241869384435656,0.5779654653870487,73.0
2025-09-10,0.1578761633375988,0.2988440272964391,0.1409678639588402,0.5601881098403942,51.0
2025-09-11,0.2352219747401596,0.3489127541404395,0.1136907794002798,0.5373964643194562,42.0
2025-09-12,0.1719538511974471,0.306770726067147,0.1348168748696999,0.5584124007661427,70.0
2025-09-13,0.2614107607895958,0.3753699298369987,0.1139591690474029,0.5106708915454561,29.0
2025-09-14,0.197280456777662,0.3073317897082729,0.1100513329306109,0.5826168889179826,22.0
2025-09-15,0.1815396403544582,0.3102992606145562,0.128759620260098,0.5609411236073356,64.0
2025-09-16,0.1783512492771618,0.2968288784703383,0.1184776291931764,0.5846934813218048,52.0
2025-09-17,0.1525078131656708,0.2489405383901863,0.0964327252245154,0.6546267377019956,58.0
2025-09-18,0.1403317566598869,0.2202003157387177,0.0798685590788308,0.6999311142394112,36.0
2025-09-19,0.1290089616657428,0.2707795766445826,0.1417706149788397,0.58744980359696,53.0
2025-09-20,0.0754391108772584,0.261732108731355,0.1862929978540965,0.5519748966608728,35.0
2025-09-21,0.1443258993870889,0.210148190613836,0.0658222912267471,0.7240295074880123,24.0
2025-09-22,0.0053344465694145,0.2035905242946587,0.1982560777252442,0.5981533998917592,95.0
2025-09-23,0.0481250100985985,0.2600762671727228,0.2119512570741241,0.527972478687457,73.0
2025-09-24,0.1722302479540993,0.3606698735584986,0.1884396256043993,0.4508905014633361,58.0
2025-09-25,0.0553787855284386,0.2256807234432352,0.1703019379147965,0.604017350111941,76.0
2025-09-26,0.0438432166282768,0.2510769310437383,0.2072337144154614,0.5416893589120078,93.0
2025-09-27,-0.0553441579472653,0.2146091426969791,0.2699533006442444,0.5154375540738811,49.0
2025-09-28,-0.0854120946875432,0.1412768489340456,0.2266889436215889,0.6320342004935189,41.0
2025-09-29,0.1664024395005846,0.3122451964903761,0.1458427569897914,0.5419120476408689,54.0
2025-09-30,-0.0201130968714017,0.1789385811023322,0.199051677973734,0.6220097454195773,81.0
2025-10-01,0.0804889461578568,0.2400200152769684,0.1595310691191116,0.6004489101469517,64.0
2025-10-02,0.2582488497416791,0.3772509690591847,0.1190021193175056,0.5037469121494463,77.0
2025-10-03,0.2064449732502301,0.2920682050784429,0.0856232318282127,0.6223085723444819,75.0
2025-10-04,0.1490260409602128,0.3139613049433511,0.1649352639831383,0.5211034232531401,34.0
2025-10-05,0.2731632634965797,0.3345154742473515,0.0613522107507717,0.6041323166277449,118.0
2025-10-06,0.2287652348087908,0.3523751622515506,0.1236099274427598,0.5240149080817555,116.0
2025-10-07,0.2651666617964873,0.3911348209917746,0.1259681591952874,0.4828970127462132,74.0
2025-10-08,0.2270534458431474,0.349604794914101,0.1225513490709535,0.5278438506449791,94.0
2025-10-09,0.0879328575034282,0.2358958438921131,0.1479629863886848,0.6161411711848096,95.0
2025-10-10,0.0983043851211984,0.2647131639929052,0.1664087788717068,0.5688780542324356,94.0
2025-10-11,-0.0684339886166803,0.1956110132480229,0.2640450018647032,0.5403439867701652,69.0
2025-10-12,-0.0231376140727661,0.1803106332469421,0.2034482473197082,0.6162411228676016,48.0
2025-10-13,0.1289487115146828,0.2775310934849188,0.148582381970236,0.5738865212130715,71.0
2025-10-14,-0.0271649734752479,0.2046315091984155,0.2317964826736634,0.56357201414235,107.0
2025-10-15,-0.0462799796058485,0.1986666674725711,0.2449466470784197,0.5563866822049022,90.0
2025-10-16,0.0279371673823334,0.2456930371350608,0.2177558697527274,0.5365511027863249,80.0
2025-10-17,-0.1093668052158558,0.1883725718182233,0.2977393770340791,0.5138880513877291,97.0
2025-10-18,-0.2041750760511197,0.1394624933798579,0.3436375694309777,0.5168999389527326,47.0
