date,predicted_close,predicted_log_return
2026-03-06,70739.86464365004,-0.002130266054869529
2026-03-07,70522.8743854931,-0.003072153779735522
2026-03-08,70292.93989785625,-0.0032657509834923505
2026-03-09,70103.8887252953,-0.0026930991059725615
2026-03-10,69986.45172882048,-0.0016765898862590954
2026-03-11,69946.82322401095,-0.0005663914588191799
2026-03-12,69974.77208769797,0.00039949321613258595
2026-03-13,70052.66921380405,0.0011125981224484928
2026-03-14,70162.17088311247,0.001561913011406824
2026-03-15,70287.91683493234,0.0017906145515633935
2026-03-16,70418.91909955675,0.0018620602418641993
2026-03-17,70548.43241859901,0.0018374943430238112
2026-03-18,70673.13670679147,0.0017660803711204752
2026-03-19,70792.08220567105,0.0016816222082576692
2026-03-20,70905.73333468231,0.0016041341632388594
2026-03-21,71015.21469836276,0.0015428502545274524
2026-03-22,71121.80438874548,0.001499816318760252
2026-03-23,71226.67636497786,0.0014734543656631347
2026-03-24,71330.73886624612,0.0014599383635413006
2026-03-25,71434.62486273657,0.0014553391959081744
2026-03-26,71538.69874777227,0.0014558506550673756
2026-03-27,71643.14496625589,0.0014589313044216334
2026-03-28,71747.97892910472,0.0014622101937600777
2026-03-29,71853.2167056255,0.001465695252682076
2026-03-30,71958.80997956733,0.0014684904364591052
2026-03-31,72064.69929098804,0.0014704450827031838
2026-04-01,72170.85086646467,0.0014719199881855314
2026-04-02,72277.18660037234,0.001472304573754853
2026-04-03,72383.70024520035,0.0014725979689314491
2026-04-04,72490.32832071408,0.001472011178578257
2026-04-05,72597.12066535105,0.0014721102985703503
2026-04-06,72704.07840706903,0.0014722213129614947
2026-04-07,72811.2023906773,0.0014723402569520067
2026-04-08,72918.49230840865,0.0014724512713431511
2026-04-09,73025.94640187916,0.0014725345321365093
2026-04-10,73133.56261124855,0.001472586074532398
2026-04-11,73241.33973458782,0.0014726177929298677
2026-04-12,73349.27656180244,0.0014726296873289189
2026-04-13,73457.37274833237,0.0014726336521286025
2026-04-14,73565.62794654023,0.0014726296873289189
2026-04-15,73674.0426820076,0.0014726296873289189
2026-04-16,73782.61689731356,0.0014726257225292352
2026-04-17,73891.35082662366,0.0014726217577295515
2026-04-18,74000.24499784276,0.0014726217577295515
2026-04-19,74109.29935329189,0.0014726177929298677
2026-04-20,74218.51442243114,0.0014726177929298677
2026-04-21,74327.89044210468,0.0014726177929298677
2026-04-22,74437.42764950573,0.0014726177929298677
2026-04-23,74547.12628217708,0.0014726177929298677
2026-04-24,74656.9862820116,0.001472613828130184
2026-04-25,74767.00847881645,0.0014726177929298677
2026-04-26,74877.19281562176,0.0014726177929298677
2026-04-27,74987.53953137367,0.0014726177929298677
2026-04-28,75098.04886537045,0.0014726177929298677
2026-04-29,75208.72105726306,0.0014726177929298677
2026-04-30,75319.55634705558,0.0014726177929298677
2026-05-01,75430.55497510583,0.0014726177929298677
2026-05-02,75541.71718212582,0.0014726177929298677
2026-05-03,75653.04320918233,0.0014726177929298677
2026-05-04,75764.53329769736,0.0014726177929298677
2026-05-05,75876.1876894487,0.0014726177929298677
2026-05-06,75988.0066265705,0.0014726177929298677
2026-05-07,76099.99035155366,0.0014726177929298677
2026-05-08,76212.1391072465,0.0014726177929298677
2026-05-09,76324.45313685523,0.0014726177929298677
2026-05-10,76436.93268394443,0.0014726177929298677
2026-05-11,76549.57799243765,0.0014726177929298677
2026-05-12,76662.38930661793,0.0014726177929298677
2026-05-13,76775.36687112827,0.0014726177929298677
2026-05-14,76888.5109309722,0.0014726177929298677
2026-05-15,77001.82173151436,0.0014726177929298677
2026-05-16,77115.29951848093,0.0014726177929298677
2026-05-17,77228.94453796025,0.0014726177929298677
2026-05-18,77342.75703640333,0.0014726177929298677
2026-05-19,77456.73726062434,0.0014726177929298677
2026-05-20,77570.88545780121,0.0014726177929298677
2026-05-21,77685.20187547612,0.0014726177929298677
2026-05-22,77799.68676155606,0.0014726177929298677
2026-05-23,77914.34036431336,0.0014726177929298677
2026-05-24,78029.16293238624,0.0014726177929298677
2026-05-25,78144.15471477933,0.0014726177929298677
2026-05-26,78259.31596086422,0.0014726177929298677
2026-05-27,78374.64692037998,0.0014726177929298677
2026-05-28,78490.14784343375,0.0014726177929298677
2026-05-29,78605.81898050124,0.0014726177929298677
2026-05-30,78721.66058242728,0.0014726177929298677
2026-05-31,78837.6729004264,0.0014726177929298677
2026-06-01,78953.85618608331,0.0014726177929298677
2026-06-02,79070.21069135351,0.0014726177929298677
2026-06-03,79186.73666856378,0.0014726177929298677
