date,timestamp,open,high,low,close,volume,return,log_return,volatility_7d,ma_7,ma_30,momentum_7d,hl_range,hl_pct
2025-01-05,2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,0.0014570278098766,0.0014559673747879,0.0111430734471738,96100.41714285714,95621.06818181818,4625.410000000004,1560.0600000000122,0.0158601336408862
2025-01-06,2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,0.0393640493674438,0.0386090351235702,0.0138746899651138,97449.49571428572,96172.27916666667,9443.550000000005,4560.0,0.0446028584954751
2025-01-07,2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,-0.0516550986153552,-0.0530370228675763,0.0286399281137494,97932.15428571428,96232.45846153844,3378.6100000000006,6542.570000000007,0.0674807520756363
2025-01-08,2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,-0.0195349143274362,-0.019728242676769,0.0299547965066853,97999.12857142856,96148.755,468.820000000007,4767.75,0.050154843315228
2025-01-09,2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,-0.0263844298916238,-0.0267387451314608,0.029358348317153,97365.94285714289,95909.004,-4432.299999999988,4178.650000000009,0.0451489743819967
2025-01-10,2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,0.0234852676573045,0.0232137319338375,0.03081064574717,96873.36142857144,95835.073125,-3448.0699999999924,3629.979999999996,0.0383207966631375
2025-01-11,2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,-0.0013314174940783,-0.001332304617859,0.0307678510409844,96356.14571428573,95762.42117647058,-3620.5099999999934,1219.2100000000064,0.0128880563306614
2025-01-12,2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,-0.0005806554525006,-0.0005808240981644,0.0307067889877035,95810.63857142856,95694.79,-3818.550000000003,1738.9100000000035,0.0183923940605675
2025-01-13,2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,-9.476962625010188e-05,-9.47741171748694e-05,0.0240570423227332,94710.71,95633.80631578948,-7699.5,6683.309999999998,0.0706958505798313
2025-01-14,2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,0.0214178499007255,0.021191710994825,0.0186585385298966,94654.46,95680.159,-393.75,3024.779999999999,0.0313251145443402
2025-01-15,2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,0.0407669318603831,0.0399578758632127,0.0219916186253081,95431.13714285716,95909.54904761905,5436.740000000005,4181.940000000002,0.0416124405270387
2025-01-16,2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,-0.0050752582033257,-0.0050881810693719,0.0174059701877149,96493.25285714286,96094.90136363637,7434.809999999998,3531.529999999999,0.0353197856127728
2025-01-17,2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,0.0409069951883889,0.0400924438437183,0.0204331817471564,97829.16285714286,96441.97,9351.369999999995,5914.449999999997,0.0568273751439792
2025-01-18,2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,0.0045999384304846,0.004589391046213,0.0198189529935762,99251.48285714284,96780.06416666666,9956.23999999999,2711.3300000000017,0.0259317880914413
2025-01-19,2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,-0.0308413951038593,-0.0313270015419219,0.0260069170489109,100220.9842857143,96962.1244,6786.510000000009,6770.829999999987,0.0668185640467229
2025-01-20,2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,0.0091623962798561,0.0091206761708775,0.0256263836676929,101324.4,97165.88923076924,7723.909999999989,10038.0,0.0981615393935518
2025-01-21,2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,0.0379797537668928,0.037276279511942,0.027391688441933,102693.39428571428,97498.40518518518,9582.960000000006,7121.770000000004,0.0670954748001344
2025-01-22,2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,-0.022960922265658,-0.0232286300582351,0.0275746745520994,103151.86714285714,97720.12857142858,3209.3099999999977,3055.340000000011,0.0294613672834513
2025-01-23,2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,0.0019640011547956,0.0019620750260613,0.0272802570427357,103712.30142857145,97933.58413793104,3923.0399999999936,5587.720000000001,0.0537744366922483
2025-01-24,2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,0.0092402738745731,0.009197843721146,0.0227422565697064,103825.59,98164.81466666666,793.0200000000041,4370.0,0.0416704411631488
2025-01-25,2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,-0.0011790732379457,-0.0011797688916675,0.0227076321377774,103852.82142857143,98463.323,190.6200000000099,1180.4300000000076,0.0112693603674001
2025-01-26,2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,-0.0203046678730673,-0.0205136412372235,0.0205301259962986,104036.88285714286,98740.68866666668,1288.429999999993,2979.5599999999977,0.0290348859871369
2025-01-27,2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,-0.005234554667706,-0.005248302947392,0.0204121732170623,104011.57142857143,98966.783,-177.17999999999302,5482.229999999996,0.0537037423433499
2025-01-28,2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,-0.0073206238502596,-0.0073475511137683,0.0116297098785041,103324.67142857144,99220.027,-4808.300000000003,3527.320000000007,0.0348083278202944
2025-01-29,2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,0.0236611999425275,0.0233856124401332,0.0138061374799437,103328.46857142856,99584.73333333334,26.580000000001743,3454.6699999999983,0.033303404000492
2025-01-30,2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,0.0095408183529213,0.0094955921810713,0.0142643846133161,103444.55428571429,99956.298,812.6000000000058,3178.9000000000087,0.0303553357077256
2025-01-31,2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,-0.0218994997657628,-0.0221428532511645,0.0160793884691581,103095.84857142856,100217.557,-2440.9400000000023,4452.0,0.043464015661104
2025-02-01,2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,-0.0175135966609639,-0.0176687741751541,0.0168937298743288,102508.53428571428,100339.25233333334,-4111.200000000012,2504.200000000012,0.0248838259602835
2025-02-02,2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,-0.0291652113341543,-0.029598970722466,0.0184417630367172,101805.76142857142,100323.466,-4919.410000000004,5306.600000000006,0.0543149227655637
2025-02-03,2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,0.0371331432082446,0.036460313684873,0.0248858826985543,101698.00285714286,100427.06666666668,-754.3099999999977,11269.009999999997,0.1112126181256767
2025-02-04,2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,-0.035186441092794,-0.0358203995142624,0.0281220882398672,101187.66142857145,100407.05066666666,-3572.3899999999994,5582.309999999998,0.0571003608415565
2025-02-05,2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,-0.011770285996367,-0.0118401042068875,0.0251861064386711,100170.40285714286,100219.61166666666,-7120.810000000012,2994.0,0.0309898012088092
2025-02-06,2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,-0.0006011648811647,-0.0006013456532248,0.0241562286071142,99003.46142857142,100206.26966666666,-8168.5899999999965,3443.3600000000006,0.0356624015386153
2025-02-07,2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,-0.0004924687494659,-0.0004925900520273,0.0239427610175167,98157.35285714285,100254.476,-5922.759999999995,4517.650000000009,0.046811727256525
2025-02-08,2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,-0.0006430634939713,-0.0006432703479849,0.0237001569627095,97558.65142857144,100384.21766666666,-4190.909999999989,1192.0,0.0123594091289996
2025-02-09,2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,0.0001867390590715,0.0001867216255037,0.0213622263349909,97381.81714285717,100442.10566666668,-1237.8399999999965,2610.0899999999965,0.0270580094388766
2025-02-10,2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,0.0100356873508169,0.0099856642396464,0.0145313541501908,96825.00285714286,100536.46666666666,-3897.699999999997,3089.0,0.0317045468774664
2025-02-11,2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,-0.0169619838979083,-0.0171074860302891,0.0088454841002348,96541.44142857144,100577.57133333333,-1984.930000000008,3601.5399999999936,0.0376029200799346
2025-02-12,2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,0.021839938524633,0.0216048635909414,0.0118388244186245,96721.09285714288,100688.70100000002,1257.5600000000122,4031.760000000009,0.0411950588735117
2025-02-13,2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,-0.0128931248485874,-0.0129769625826388,0.0131159339766433,96728.77714285711,100690.277,53.7899999999936,2866.550000000003,0.029671930336305
2025-02-14,2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,0.0092366957898164,0.0091942983898785,0.0135446105755594,96870.73142857142,100590.38133333335,993.679999999993,2573.179999999993,0.0263914598164028
2025-02-15,2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,0.0007095349684433,0.0007092833675137,0.0135178482443591,97031.43428571428,100509.79333333332,1124.9199999999985,748.679999999993,0.0076732869623609
2025-02-16,2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,-0.0148769607273409,-0.0149887326438566,0.0149308045407579,96982.2014285714,100244.48133333331,-344.63000000000466,1658.290000000008,0.0172526262477877
2025-02-17,2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,-0.0035177550289164,-0.0035239568777999,0.0142110363486392,96746.37,99951.94033333332,-1650.820000000007,1841.5899999999965,0.0192272917101691
2025-02-18,2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,-0.0011302986009604,-0.0011309378701796,0.0126751374273892,96731.16142857142,99763.27933333334,-106.45999999999184,3365.820000000007,0.035180921764358
2025-02-19,2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,0.0101663249774697,0.010114995490717,0.0097361052551992,96556.07285714286,99576.09133333332,-1225.62000000001,1870.0,0.0193492906001663
2025-02-20,2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,0.0171828943579435,0.0170369380244533,0.0106010181923986,96798.48142857144,99314.79733333334,1696.8600000000006,2296.270000000004,0.0233586287574386
2025-02-21,2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,-0.021596256548497,-0.0218328685213355,0.0133922133763187,96610.12428571428,99063.97466666666,-1318.5,4603.050000000003,0.0478577172148047
2025-02-22,2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,0.0038367893861199,0.0038294476827775,0.0135437566170393,96464.60285714285,98818.66366666667,-1018.6500000000088,1209.5099999999948,0.0125271605133907
2025-02-23,2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,-0.0030347688750226,-0.0030393831239023,0.0122615101455443,96484.58571428571,98531.58033333332,139.88000000000466,1422.0599999999977,0.0147734214299071
2025-02-24,2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,-0.0488803008581104,-0.0501153577517212,0.0223968985893155,95880.71142857142,98091.78133333332,-4227.119999999995,5150.740000000005,0.0562597266191954
2025-02-25,2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,-0.0313750916410277,-0.0318778335074248,0.0241061919792288,94881.94857142855,97627.128,-6991.340000000011,6489.699999999997,0.0731807704972011
2025-02-26,2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,-0.0499581643745404,-0.051249257856689,0.0261299188422897,93111.33714285716,97032.70333333334,-12394.28,7158.139999999999,0.0849629952917557
2025-02-27,2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,0.005442011990729,0.0054272577477817,0.0236727208966545,91168.99142857143,96478.472,-13596.419999999998,4361.970000000001,0.0514938392309256
2025-02-28,2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,-0.0042338096093689,-0.0042427975590892,0.0244709223339358,89478.69999999998,95832.362,-11832.039999999994,6861.479999999996,0.0813454046321787
2025-03-01,2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,0.020327103967116,0.0201232660499191,0.0275578531004921,87980.63142857142,95210.415,-10486.479999999996,2733.220000000001,0.0317577984798151
2025-03-02,2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,0.0953409029248171,0.0910656416882886,0.0506535714757871,87696.63142857143,94938.42966666668,-1988.0,9949.399999999994,0.1055415296488808
2025-03-03,2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,-0.0853865492733637,-0.0892537611894861,0.0576870651524007,86934.87857142858,94457.92833333332,-5332.270000000004,9299.350000000006,0.1078553028098502
2025-03-04,2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,0.0123099337849732,0.0122347826584605,0.0569845252887014,86735.10428571429,94110.64133333332,-1398.4199999999985,7467.520000000004,0.085556262587077
2025-03-05,2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,0.0380838060731436,0.0373765195126344,0.0539838733945921,87643.09285714287,93753.22433333332,6355.919999999998,4665.470000000001,0.0514918381242039
2025-03-06,2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,-0.0074401245568588,-0.007467940338037,0.054450230046078,88389.28000000001,93492.183,5223.309999999998,4974.639999999999,0.0553156394244577
2025-03-07,2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,-0.0348056734935738,-0.0354258232982397,0.0569380785486013,88739.53857142858,93165.16033333332,2451.8099999999977,6615.990000000005,0.0762195462649083
2025-03-08,2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,-0.006673828580645,-0.0066961981573037,0.0566794100182245,88762.09857142856,92820.76366666668,157.91999999999825,1678.7799999999988,0.01947033516213
2025-03-09,2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,-0.0636502442229373,-0.0657662016000647,0.0430982978951754,86828.43714285713,92295.016,-13535.630000000005,6500.0,0.0805109397645637
2025-03-10,2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,-0.0264882230455256,-0.0268453567037924,0.033023143722431,85739.18714285713,91700.05333333332,-7624.75,6663.550000000003,0.0847824554626669
2025-03-11,2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,0.0551826775608792,0.0537139060247328,0.0413526722326999,85117.90285714285,91249.06133333336,-4348.989999999991,7011.399999999994,0.0845429544985655
2025-03-12,2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,0.0090088395462408,0.0089685020330386,0.0373940326974072,84128.48999999999,90790.70466666666,-6925.889999999999,3932.200000000012,0.0469908503955301
2025-03-13,2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,-0.0306445545250173,-0.0311239175565561,0.0380796125466821,82869.04571428572,90301.95733333334,-8816.11,4396.430000000008,0.0541994418348687
2025-03-14,2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,0.0353497186367437,0.0347392620472014,0.0408272213640448,82466.39571428571,89839.06433333333,-2818.550000000003,4490.87000000001,0.0534734327817945
2025-03-15,2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,0.0042298935977671,0.004220972745167,0.040915576647249,82197.25142857143,89430.07433333334,-1884.0099999999948,1058.2799999999988,0.012548014879099
2025-03-16,2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,-0.0209146624006799,-0.0211364721204962,0.0326021209526467,82460.13142857143,88932.54266666666,1840.1600000000035,3135.9199999999983,0.0379768434649279
2025-03-17,2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,0.0173842951331359,0.0172349170117196,0.0299459507539514,83233.58428571429,88480.555,5414.169999999998,2300.8300000000017,0.0273875631278789
2025-03-18,2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,-0.0154148260630307,-0.0155348697269551,0.0233268549638466,83202.44714285714,88033.78533333333,-217.9600000000064,2887.0800000000017,0.0349039346295347
2025-03-19,2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,0.0499414677114908,0.0487344175789443,0.0301391215417503,83654.70714285715,87735.98333333334,3165.820000000007,4452.8399999999965,0.0512728631873867
2025-03-20,2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,-0.0301977271476363,-0.0306630706836421,0.0300496465106319,84098.65142857144,87354.37166666666,3107.6100000000006,3798.4400000000014,0.0450995857564033
2025-03-21,2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,-0.0015981308755205,-0.0015994092488549,0.027086502246194,84113.73571428572,86935.85233333334,105.58999999999652,1675.0800000000015,0.0199203722636513
2025-03-22,2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,-0.0029516419489445,-0.0029560066348178,0.027057231244763,84042.61428571427,86453.70533333333,-497.8500000000058,914.0699999999924,0.0109024757578637
2025-03-23,2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,0.026740150564303,0.0263888809809596,0.027070354801704,84543.75285714286,86117.05600000001,3507.970000000001,2319.8899999999994,0.0269496122905352
2025-03-24,2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,0.0164453866929981,0.0163116258283656,0.0270083730904246,85042.05714285714,85815.29433333334,3488.1300000000047,3246.3399999999965,0.0371018087694643
2025-03-25,2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,-0.0012033395902268,-0.0012040641846587,0.0256165222929797,85710.31999999999,85519.79,4677.8399999999965,2229.6300000000047,0.0255127220332734
2025-03-26,2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,-0.0055347764640295,-0.0055501500919203,0.0179829747763854,85719.35285714285,85364.99966666667,63.229999999995925,2415.0,0.0277876316158582
2025-03-27,2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,0.0037146828119518,0.0037078004164337,0.0119823229323154,86149.1557142857,85316.72,3008.619999999996,1956.39,0.0224274323152705
2025-03-28,2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,-0.0321857767578666,-0.0327151282624945,0.0185849252357295,86197.09714285715,85322.52966666665,335.59000000001106,3930.6699999999983,0.0465584704323561
2025-03-29,2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,-0.0210346821617168,-0.0212590631891735,0.0203526780772747,86026.80428571429,85253.86166666666,-1192.050000000003,2979.9199999999983,0.0360553253572295
2025-03-30,2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,-0.0031283069247198,-0.0031332103056849,0.0160273480421933,85499.30285714286,85188.53,-3692.5099999999934,1969.64,0.0239063022097708
2025-03-31,2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,0.0019422262340362,0.0019403425512951,0.0133332265916123,84792.42428571428,85071.37933333333,-4948.150000000009,2664.5599999999977,0.0322781305538303
2025-04-01,2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,0.0315969677047889,0.031108055610873,0.0201993463275684,84473.20571428571,84767.65733333332,-2234.529999999999,3146.720000000001,0.0369514013542302
2025-04-02,2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,-0.0310251468030025,-0.0315166187211996,0.0227589099136703,83845.65142857142,84644.18,-4392.880000000005,6180.0,0.0748943026885964
2025-04-03,2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,0.0084443932222353,0.0084089387880866,0.0232014746500087,83271.52,84508.55033333335,-4018.9199999999983,2786.779999999999,0.0334896829332981
2025-04-04,2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,0.0081330954060232,0.00810020002606,0.0206184597167603,83195.16142857143,84284.67899999999,-534.5100000000093,3061.0,0.0364883149777202
2025-04-05,2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,-0.0041945469697353,-0.0042033687594591,0.0187516661901971,83322.22571428571,84071.54899999998,889.4500000000116,1886.050000000003,0.0225771532209477
2025-04-06,2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,-0.0611457134652151,-0.0630949912246192,0.0304219886415635,82756.51285714285,83792.49066666666,-3959.990000000005,6663.800000000003,0.0849649368863955
2025-04-07,2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,0.0093489736070382,0.0093055424346964,0.0308940406060672,82272.68857142856,83557.18366666668,-3386.769999999989,6735.580000000002,0.0850846933500953
2025-04-08,2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,-0.0358855953849287,-0.0365453144265594,0.0277386603671285,81010.41428571429,83410.11866666666,-8835.919999999998,4628.090000000011,0.0606386694761514
2025-04-09,2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,0.0824502158081466,0.0792271898213657,0.0448325773919014,81024.54714285715,83544.09733333332,98.93000000000757,8968.0,0.1085514267225821
2025-04-10,2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,-0.0364087876301727,-0.0370881278659981,0.0467587604489105,80509.43428571429,83433.241,-3605.7899999999936,4288.850000000006,0.0538750843201566
2025-04-11,2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,0.0479420857132448,0.0468283226478621,0.0509133565708167,80442.85857142857,83424.69833333333,-466.0299999999989,5330.419999999998,0.0638956442187269
2025-04-12,2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,0.0222125953444483,0.021969489076607,0.0514996933902599,80691.27428571429,83563.40233333333,1738.909999999989,3112.050000000003,0.0364934700956531
2025-04-13,2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,-0.0177879355370562,-0.0179480423502672,0.0444768467242925,81452.70285714287,83555.96233333334,5330.0,3065.770000000004,0.0366018385864374
2025-04-14,2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,0.0099281279847183,0.0098791679099759,0.0444753922403827,82228.18000000001,83564.40033333332,5428.3399999999965,2121.990000000005,0.0250851207649745
2025-04-15,2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,-0.0112019423209732,-0.0112651566020126,0.0410448406337016,83274.11857142857,83600.04900000001,7321.570000000007,2896.4199999999983,0.034627951153454
2025-04-16,2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,0.0046194592103987,0.0046088222541115,0.0277669208370054,83476.28428571428,83600.72733333334,1415.1600000000035,2388.3600000000006,0.0284225776439425
2025-04-17,2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,0.0109190271423262,0.0108598449834582,0.0217509387494285,84239.22857142857,83675.15666666666,5340.610000000001,1733.75,0.0204095662859745
2025-04-18,2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,-0.0055707079785718,-0.0055862822389649,0.0140289768808242,84389.34999999999,83596.115,1050.8500000000058,828.1199999999953,0.0098031729977345
2025-04-19,2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,0.0071301830169485,0.007104883451191,0.0112719993677735,84360.79428571429,83624.56899999999,-199.88999999999945,1313.540000000008,0.0154394236468819
2025-04-20,2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,0.0012016172171542,0.0012008958529972,0.0082312516817041,84563.54285714286,83660.91733333333,1419.2400000000052,1371.2399999999907,0.0160982887379599
2025-04-21,2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,0.0274361452391449,0.0270665197044683,0.0124615237765861,84981.34999999999,83783.43866666667,2924.649999999994,3321.2300000000105,0.0379498751260196
2025-04-22,2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,0.0677218385664009,0.0655272558342847,0.0249129308029259,86381.20714285715,84028.78833333333,9799.0,6811.970000000001,0.0728997434692532
2025-04-23,2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,0.0026549878166355,0.0026514695623879,0.0250757657206763,87761.30714285714,84235.219,9660.699999999995,2760.6399999999994,0.0294653450467216
2025-04-24,2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,0.0030887678955136,0.0030840074520417,0.0255073673296127,89051.67285714285,84454.80566666668,9032.559999999998,2344.990000000005,0.0249518862802027
2025-04-25,2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,0.0070036891707392,0.0069792772557713,0.0242444419382424,90503.67142857144,84712.45599999999,10163.98999999999,2902.079999999987,0.0306648402112116
2025-04-26,2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,-0.0001128502637609,-0.000112856631831,0.0248628982560145,91868.09857142858,84958.989,9550.990000000003,1328.3099999999977,0.0140371771568668
2025-04-27,2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,-0.0092858350593904,-0.009329217194183,0.0261554473720767,93092.39285714286,85269.81966666668,8570.059999999998,1766.4199999999985,0.0188419540199233
2025-04-28,2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,0.0134601538358152,0.0133703707308457,0.0254902773877978,94163.1,85681.90766666667,7494.949999999997,2829.990000000005,0.0297858630952694
2025-04-29,2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,-0.0079396972019502,-0.00797138443391,0.0080089277211185,94279.3614285714,86077.46866666667,813.8300000000017,1718.9900000000052,0.0182373010250081
2025-04-30,2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,-0.0008998818334843,-0.0009002869702098,0.0080189497025232,94348.06428571428,86464.86833333335,480.9199999999983,2318.449999999997,0.024619313596398
2025-05-01,2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,0.0246135794078918,0.0243155458100097,0.0121328615015443,94706.55571428571,86842.58733333331,2509.4400000000023,3293.590000000011,0.0341340353618322
2025-05-02,2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,0.004116803508263,0.0041083526584195,0.0120559901148522,95027.76428571428,87321.61566666668,2248.4600000000064,1545.679999999993,0.0159534072323735
2025-05-03,2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,-0.0106383571648415,-0.0106953490468046,0.0131747742172664,95203.25285714286,87743.06,1228.4199999999985,1182.6600000000035,0.012337827763649
