date,timestamp,open,high,low,close,volume,return,log_return,volatility_7d,ma_7,ma_30,momentum_7d,hl_range,hl_pct
2026-01-17,2026-01-17,95550.94,95639.45,95021.67,95147.77,4280.80137,-0.00421942473825998,-0.004228351630570454,0.019021720962326513,94425.59142857142,93144.4790909091,4643.070000000007,617.7799999999988,0.00649284791435468
2026-01-18,2026-01-18,95147.77,95531.12,93615.4,93673.14,6895.17819,-0.015498313833314237,-0.015619668190674642,0.020917360795067914,94805.51857142858,93188.53416666666,2659.4900000000052,1915.7200000000012,0.02045111330740062
2026-01-19,2026-01-19,93673.14,93673.14,91910.2,92631.0,14295.52747,-0.011125280950334271,-0.011187629751686884,0.021729417996850253,94996.2042857143,93145.64692307691,1334.800000000003,1762.9400000000023,0.01903185758547357
2026-01-20,2026-01-20,92630.99,92870.0,87895.98,88427.66,22007.3261,-0.045377249516900364,-0.046439042216747994,0.01870736740411242,93998.15571428572,92808.64785714286,-6986.3399999999965,4974.020000000004,0.05624959430114971
2026-01-21,2026-01-21,88427.66,90574.0,87263.53,89454.73,20617.50372,0.01161480468893994,0.011547870630407164,0.017683035806754045,92927.14857142858,92585.05333333333,-7497.050000000003,3310.470000000001,0.03700721023919027
2026-01-22,2026-01-22,89454.73,90359.99,88515.37,89559.67,10825.50492,0.0011731073359675381,0.0011724197832196023,0.018222699275795912,92063.55857142856,92395.966875,-6045.130000000005,1844.62000000001,0.020596547530825092
2026-01-23,2026-01-23,89559.68,91224.99,88578.36,89600.26,13918.48919,0.0004532173912654702,0.0004531147192842445,0.018306322342093628,91213.46142857142,92231.51352941176,-5950.680000000008,2646.6300000000047,0.02953819553648622
2026-01-24,2026-01-24,89600.26,89957.39,89162.08,89225.34,4226.56737,-0.004184362857875601,-0.004193141802223088,0.018307852153358162,90367.4,92064.5038888889,-5922.430000000008,795.3099999999977,0.008913499236875956
2026-01-25,2026-01-25,89225.34,89319.13,86074.72,86670.36,14426.22019,-0.02863513885181046,-0.029053123136142035,0.01970588514665068,89367.00285714286,91780.60157894736,-7002.779999999999,3244.4100000000035,0.0374339047397519
2026-01-26,2026-01-26,86670.36,88860.0,86509.63,88347.08,17766.51453,0.019345944795891024,0.019161191027651143,0.022767477456952526,88755.01428571428,91608.9255,-4283.919999999998,2350.3699999999953,0.02660382210708034
2026-01-27,2026-01-27,88347.08,89523.16,87304.33,89250.0,13125.40425,0.010220145363038613,0.010168272808073633,0.015483494715562264,88872.49142857142,91496.59571428571,822.3399999999965,2218.8300000000017,0.024860840336134473
2026-01-28,2026-01-28,89249.99,90600.0,88833.65,89299.99,14332.18502,0.0005601120448179842,0.0005599552406158251,0.014820760774486916,88850.3857142857,91396.75,-154.7399999999907,1766.3500000000058,0.01977995742216775
2026-01-29,2026-01-29,89300.0,89348.0,83383.33,84650.16,30431.38201,-0.052069770668507376,-0.05347437718715272,0.02451737968581062,88149.02714285716,91103.42,-4909.509999999995,5964.669999999998,0.07046259569976003
2026-01-30,2026-01-30,84650.16,84735.75,81118.0,84260.49,35195.84793,-0.004603299036883057,-0.00461392684575843,0.024308713452359028,87386.20285714287,90818.29791666666,-5339.7699999999895,3617.75,0.04293530692736299
2026-01-31,2026-01-31,84260.5,84270.02,75719.9,78741.09,39491.89133,-0.06550401024252306,-0.06774794341998952,0.03225290150719878,85888.45285714287,90335.2096,-10484.25,8550.12000000001,0.1085852380250262
2026-02-01,2026-02-01,78741.1,79424.0,75700.0,76968.21,25395.48168,-0.02251530935119128,-0.02277264898561169,0.03197430693230272,84502.43142857144,89821.09423076923,-9702.149999999994,3724.0,0.04838361188339965
2026-02-02,2026-02-02,76968.22,79360.0,74604.0,78738.61,42273.59016,0.023001704210088736,0.02274115286261672,0.03267696973057274,83129.79285714286,89410.63185185185,-9608.470000000001,4756.0,0.06040238708811344
2026-02-03,2026-02-03,78738.6,79186.81,72945.5,75770.21,39120.10889,-0.03769942090671896,-0.03842842483956077,0.031296836703323096,81204.10857142857,88923.47392857143,-13479.789999999994,6241.309999999998,0.08237155473107435
2026-02-04,2026-02-04,75770.21,76971.52,71888.0,73165.83,38375.36,-0.03437208369885747,-0.03497669878289926,0.029716809893336908,78899.22857142857,88380.10689655173,-16134.160000000003,5083.520000000004,0.06947942776019904
2026-02-05,2026-02-05,73165.84,73341.18,62345.0,62909.86,106298.82899,-0.14017431361060217,-0.15102560052391373,0.05204112399252645,75793.47142857143,87531.09866666667,-21740.300000000003,10996.179999999993,0.1747926318704253
2026-02-06,2026-02-06,62909.87,71751.33,60000.0,70580.26,92539.21531,0.12192683309102881,0.11504759382534949,0.08061989474390696,73839.15285714286,86838.302,-13680.23000000001,11751.330000000002,0.1664959862715156
2026-02-07,2026-02-07,70580.26,71690.07,67300.0,69289.38,44255.48036,-0.01828953307907888,-0.01845885430431717,0.07833490670185196,72488.90857142858,86111.28166666668,-9451.709999999992,4390.070000000007,0.06335848293057329
2026-02-08,2026-02-08,69289.37,72271.41,68888.0,70330.38,21420.53168,0.015023947392803993,0.014912205705875922,0.07905196165077633,71540.64714285715,85434.25166666666,-6637.830000000002,3383.4100000000035,0.0481073755040141
2026-02-09,2026-02-09,70330.38,71453.53,68308.0,70138.0,29152.72842,-0.0027353755233514576,-0.0027391234992863328,0.0778460273766395,70311.98857142858,84755.36166666666,-8600.61,3145.529999999999,0.0448477287632952
2026-02-10,2026-02-10,70138.0,70527.59,67800.0,68841.29,20373.77072,-0.01848798083777703,-0.01866101963278177,0.07719731846815658,69322.14285714286,84016.28300000001,-6928.920000000013,2727.5899999999965,0.0396214248745193
2026-02-11,2026-02-11,68841.28,69292.88,65756.0,67082.52,28718.24602,-0.025548184817570818,-0.02588020693947351,0.07682350094688199,68453.09857142858,83209.16033333333,-6083.309999999998,3536.8800000000047,0.05272431626003323
2026-02-12,2026-02-12,67082.52,68410.52,65118.0,66272.17,24271.74283,-0.01207989801217968,-0.012153452937677535,0.05174177807481985,68933.42857142857,82237.766,3362.3099999999977,3292.520000000004,0.04968178950530825
2026-02-13,2026-02-13,66272.17,69482.97,65872.46,68853.96,20244.54955,0.03895737833844892,0.038217689464747844,0.022909970774341197,68686.81428571428,81301.172,-1726.2999999999884,3610.5099999999948,0.05243721639249209
2026-02-14,2026-02-14,68853.97,70560.01,68730.13,69822.95,18114.78393,0.014073119396473155,0.013975012427655345,0.02264682125892213,68763.03857142858,80441.777,533.5699999999924,1829.87999999999,0.026207428932750482
2026-02-15,2026-02-15,69822.94,70983.0,68000.0,68832.58,22290.05208,-0.014184018291979905,-0.014285572925026392,0.022389233229222167,68549.06714285714,79551.16500000001,-1497.800000000003,2983.0,0.04333703603729513
2026-02-16,2026-02-16,68832.59,70126.67,67294.11,68892.43,15515.76534,0.0008695010415125104,0.0008691232444626728,0.02243393372965872,68371.12857142856,78675.987,-1245.570000000007,2832.5599999999977,0.041115692972362824
2026-02-17,2026-02-17,68892.43,69241.5,66621.06,67503.52,16489.06921,-0.02016056045635184,-0.0203665579406587,0.02264249007923425,68180.01857142858,77803.66633333333,-1337.7699999999895,2620.4400000000023,0.038819308978257756
2026-02-18,2026-02-18,67503.52,68476.22,65870.0,66461.0,15492.43839,-0.015443935368111283,-0.015564435209118136,0.021211195532283195,68091.23,76931.333,-621.5200000000041,2606.220000000001,0.039214276041588315
2026-02-19,2026-02-19,66461.0,67320.0,65631.83,67003.73,14542.26988,0.008166142549765887,0.008132980025301773,0.02084781100004216,68195.73857142856,76217.202,731.5599999999977,1688.1699999999983,0.025195164508005723
2026-02-20,2026-02-20,67003.73,68318.39,66280.2,68020.01,35351.87091,0.01516751380855963,0.015053637111473492,0.014847921888751399,68076.60285714285,75502.71133333334,-833.9500000000116,2038.1900000000023,0.02996456483908195
2026-02-21,2026-02-21,68020.0,68698.7,67534.69,67975.93,8032.84131,-0.0006480445974648141,-0.0006482546691270726,0.013201969653541997,67812.74285714286,74783.25333333333,-1847.020000000004,1164.0099999999948,0.017123855458836604
2026-02-22,2026-02-22,67975.93,68245.0,67190.0,67643.4,8175.13484,-0.004891878639983305,-0.00490388304368946,0.012421810527338194,67642.86,74051.35800000001,-1189.1800000000076,1055.0,0.015596495740900074
2026-02-23,2026-02-23,67643.39,67684.86,63888.79,64656.02,33075.90923,-0.04416365824308055,-0.04516857121636174,0.01986534674892976,67037.65857142858,73232.38066666668,-4236.409999999996,3796.0699999999997,0.05871177966104316
2026-02-24,2026-02-24,64656.01,65026.75,62510.28,64058.15,23102.83622,-0.009246934778849636,-0.009289953077215952,0.019248729910793662,66545.46285714286,72478.64033333333,-3445.3700000000026,2516.470000000001,0.03928415041645757
2026-02-25,2026-02-25,64058.15,69988.83,63913.27,67988.04,30749.99259,0.06134879012272432,0.059540542765822574,0.03169150264779749,66763.61142857143,71800.00566666666,1527.0399999999936,6075.560000000005,0.08936218782009314
2026-02-26,2026-02-26,67988.04,68860.0,66500.0,67485.18,20737.77792,-0.007396300878801609,-0.007423789136971464,0.03186937839588693,66832.39,71074.51166666667,481.4499999999971,2360.0,0.034970640961467396
2026-02-27,2026-02-27,67485.19,68216.8,64914.46,65872.1,21228.58424,-0.023902729458526895,-0.024193035094981677,0.03248251524985583,66525.5457142857,70293.582,-2147.909999999989,3302.340000000004,0.05013260545815305
2026-02-28,2026-02-28,65872.09,67760.0,63030.0,66973.26,22548.71649,0.016716637240956178,0.0165784521278679,0.03344153895798287,66382.30714285714,69704.352,-1002.6699999999983,4730.0,0.07062520175962765
2026-03-01,2026-03-01,66973.26,68199.99,65056.0,65776.47,23201.85859,-0.01786966917841526,-0.018031259656580454,0.034006318671451236,66115.60285714286,69088.21800000001,-1866.929999999993,3143.9900000000052,0.04779809558038012
2026-03-02,2026-03-02,65776.48,70096.0,65259.21,68830.06,32010.38431,0.04642374393153048,0.04537839252942392,0.033180032770369704,66711.89428571428,68757.85033333334,4174.040000000001,4836.790000000001,0.07027147731674215
2026-03-03,2026-03-03,68830.06,69258.08,66158.0,68338.0,24972.2418,-0.007148911391331003,-0.007174587301422502,0.03299205196492108,67323.30142857143,68470.17666666667,4279.8499999999985,3100.0800000000017,0.045363926366004295
2026-03-04,2026-03-04,68338.01,74050.0,67400.0,72666.77,44919.0761,0.06334352775907992,0.061418215316930716,0.033516563845127204,67991.69142857143,68267.78199999999,4678.7300000000105,6650.0,0.09151363133382699
2026-03-05,2026-03-05,72666.77,73558.15,70645.47,70890.72,26590.51253,-0.02444102029029227,-0.024744659742350593,0.035550479499297245,68478.19714285714,68105.13233333333,3405.540000000008,2912.679999999993,0.041086901078166406
